-8.98861e-19, 3.43577e-06
-9.01192e-19, 3.18132e-06
-9.00094e-19, 3.36456e-06
-9.04382e-19, 2.90135e-06
-8.94157e-19, 3.61483e-06
-9.03731e-19, 2.77213e-06
-9.16559e-19, 1.64857e-06
-9.33581e-19,  2.4471e-07
-9.11472e-19, 2.12199e-06
-9.15683e-19, 1.91349e-06
-9.02316e-19, 2.99042e-06
-9.16271e-19, 2.14042e-06
-9.15776e-19,  2.4412e-06
-9.0363e-19, 3.35614e-06
-8.94468e-19, 3.78522e-06
-8.99487e-19, 3.28276e-06
-9.14724e-19, 2.12841e-06
-9.19659e-19, 1.74767e-06
-9.13559e-19,  2.2245e-06
-9.15789e-19, 2.17402e-06
-8.94684e-19, 3.88034e-06
-8.85386e-19,  4.2632e-06
-8.8184e-19, 4.46675e-06
-8.73688e-19, 5.04093e-06
-8.8239e-19, 4.48864e-06
-8.7731e-19, 5.32464e-06
-8.72028e-19, 5.16642e-06
-8.86199e-19, 4.20124e-06
-8.88947e-19, 4.27427e-06
-8.80373e-19, 4.60802e-06
-8.5937e-19, 6.45889e-06
-8.75345e-19,  5.3103e-06
-8.8568e-19,  4.7196e-06
-8.73012e-19, 5.86908e-06
-8.90331e-19, 4.44649e-06
-8.88485e-19, 4.54629e-06
-8.81497e-19, 4.78694e-06
-8.84217e-19, 4.71203e-06
-8.72578e-19, 5.60171e-06
-8.83527e-19,  4.8966e-06
-9.03833e-19, 3.22255e-06
-8.9642e-19, 4.19313e-06
-9.11591e-19, 2.97593e-06
-9.1599e-19, 2.40574e-06
-9.14962e-19, 2.65535e-06
-8.94492e-19, 4.28689e-06
-8.98564e-19, 3.84803e-06
-8.91173e-19, 4.51559e-06
-8.85612e-19, 4.75461e-06
-8.94153e-19, 4.16856e-06
-8.91776e-19, 3.89127e-06
-9.02503e-19, 3.19037e-06
-9.18431e-19, 2.09444e-06
-9.22265e-19, 1.79403e-06
-8.94959e-19, 4.02715e-06
-9.08832e-19, 2.78795e-06
-9.0599e-19, 2.94368e-06
-8.99457e-19, 3.65047e-06
-8.88081e-19, 4.84771e-06
-8.88826e-19,  4.7264e-06
-9.03028e-19, 3.77319e-06
-8.93354e-19, 4.19853e-06
-9.14868e-19,    2.47e-06
-9.10908e-19, 2.71785e-06
-9.21879e-19, 1.87504e-06
-9.2872e-19, 1.07764e-06
-9.25972e-19, 1.13604e-06
-9.19379e-19, 1.85417e-06
-9.06472e-19, 2.82192e-06
-9.16371e-19, 2.16407e-06
-9.29916e-19, 9.56471e-07
-9.28231e-19, 1.18383e-06
-9.27146e-19, 1.30854e-06
-9.35202e-19, 6.89038e-07
-9.23398e-19, 1.36727e-06
-9.26025e-19, 1.26219e-06
-9.30697e-19, 1.03651e-06
-9.27973e-19, 1.06339e-06
-9.20277e-19, 1.89578e-06
-8.95815e-19, 3.92646e-06
-8.96788e-19, 3.77927e-06
-8.87974e-19, 4.37079e-06
-9.01183e-19, 3.36228e-06
-8.63034e-19, 5.97595e-06
-8.77874e-19, 4.83011e-06
-8.73273e-19, 5.57371e-06
-8.87034e-19, 4.49389e-06
-9.04773e-19, 3.14059e-06
-9.08182e-19, 2.89805e-06
-8.99499e-19, 3.47003e-06
-9.02271e-19, 3.51072e-06
-8.92223e-19, 4.16332e-06
-8.77474e-19, 5.34502e-06
-8.70761e-19, 6.25142e-06
-8.61699e-19, 6.98265e-06
-8.62254e-19, 7.58837e-06
-8.7248e-19, 6.42757e-06
-8.88492e-19, 5.08729e-06
-8.77793e-19, 5.99967e-06
-8.7392e-19, 6.05836e-06
-8.70284e-19, 6.24961e-06
-8.81493e-19, 5.88128e-06
-8.8324e-19, 5.60459e-06
-8.7376e-19, 6.29505e-06
-8.77358e-19,  5.8331e-06
-8.80984e-19, 5.62495e-06
-8.83788e-19, 4.99243e-06
-8.98548e-19, 3.94403e-06
-9.11596e-19, 2.83281e-06
-9.34363e-19, 9.43071e-07
-9.28838e-19, 1.30972e-06
-9.10659e-19, 2.88718e-06
-9.22339e-19, 1.93897e-06
-8.99378e-19, 3.42645e-06
-9.1733e-19, 1.85829e-06
-9.04606e-19,  3.2123e-06
-8.9916e-19, 3.53254e-06
-8.91655e-19, 4.39935e-06
-9.0342e-19, 3.58261e-06
-9.0336e-19, 3.45808e-06
-9.09643e-19, 3.16213e-06
-9.10748e-19, 2.95374e-06
-9.12586e-19, 2.43396e-06
-9.05469e-19, 3.00502e-06
-8.92133e-19, 4.04756e-06
-9.12937e-19, 2.33228e-06
-9.20084e-19, 1.95237e-06
-9.21311e-19,  1.8232e-06
-9.16833e-19, 2.31716e-06
-9.15691e-19,  2.4213e-06
-9.10198e-19, 2.57549e-06
-9.24786e-19, 1.52668e-06
-9.1941e-19, 2.13742e-06
-9.30349e-19, 1.30842e-06
-9.2284e-19, 2.10958e-06
-9.31663e-19, 1.47377e-06
-9.30637e-19, 1.50233e-06
-9.10804e-19, 3.09299e-06
-9.2737e-19,  1.8199e-06
-9.1687e-19,  2.6292e-06
-9.13619e-19, 3.06373e-06
-9.08044e-19, 3.34828e-06
-9.06023e-19, 3.62668e-06
-8.98473e-19, 4.23704e-06
-9.05751e-19, 3.80456e-06
-9.20964e-19, 2.62206e-06
-9.09711e-19, 3.56864e-06
