-8.0423532500E-21,	0.0000000000E+00
-7.5841538500E-21,	4.5819940000E-22
-7.5928851333E-21,	2.6468559719E-22
-7.6502941500E-21,	1.9576779070E-22
-7.6630904400E-21,	1.5218003076E-22
-7.6795882250E-21,	1.2534492977E-22
-7.6811637929E-21,	1.0594751665E-22
-7.6721856563E-21,	9.2191453782E-23
-7.6967080722E-21,	8.4922833612E-23
-7.6846810950E-21,	7.6903565041E-23
-7.6739252864E-21,	7.0388523379E-23
-7.6595647000E-21,	6.5840817838E-23
-7.6486113154E-21,	6.1547256690E-23
-7.6502412607E-21,	5.7004994629E-23
-7.6516782100E-21,	5.3088212573E-23
-7.6439958813E-21,	5.0250191044E-23
-7.6408654765E-21,	4.7305525034E-23
-7.6406812472E-21,	4.4600457215E-23
-7.6449937816E-21,	4.2407654735E-23
-7.6343196475E-21,	4.1623375650E-23
-7.6335897238E-21,	3.9598455459E-23
-7.6319702909E-21,	3.7790360651E-23
-7.6319331130E-21,	3.6109959069E-23
-7.6354924333E-21,	3.4755390127E-23
-7.6398904520E-21,	3.3625061185E-23
-7.6466916192E-21,	3.3014056750E-23
-7.6391375315E-21,	3.2653587576E-23
-7.6355590679E-21,	3.1668611982E-23
-7.6347365810E-21,	3.0568151469E-23
-7.6368761517E-21,	2.9609044583E-23
-7.6366311194E-21,	2.8639039100E-23
-7.6307812047E-21,	2.8339970045E-23
-7.6271772667E-21,	2.7703181719E-23
-7.6243549868E-21,	2.7023812945E-23
-7.6235167771E-21,	2.6253731282E-23
-7.6278467403E-21,	2.5878849536E-23
-7.6306557703E-21,	2.5325968884E-23
-7.6321186526E-21,	2.4693857184E-23
-7.6332565667E-21,	2.4079250906E-23
-7.6384810875E-21,	2.4044030983E-23
-7.6373493390E-21,	2.3477553706E-23
-7.6460077095E-21,	2.4493172552E-23
-7.6480269163E-21,	2.4001867656E-23
-7.6460197489E-21,	2.3535770197E-23
-7.6427628856E-21,	2.3236187641E-23
-7.6413969087E-21,	2.2766455767E-23
-7.6454218915E-21,	2.2637495131E-23
-7.6451494719E-21,	2.2162537246E-23
-7.6422956388E-21,	2.1892335110E-23
-7.6406792160E-21,	2.1510838796E-23
-7.6406184451E-21,	2.1084926987E-23
-7.6283142519E-21,	2.4059682253E-23
-7.6259764245E-21,	2.3716864461E-23
-7.6318435759E-21,	2.4001670255E-23
-7.6314168618E-21,	2.3565098980E-23
-7.6275122357E-21,	2.3467580958E-23
-7.6251216026E-21,	2.3175821791E-23
-7.6227656328E-21,	2.2894278209E-23
-7.6224067508E-21,	2.2505755774E-23
-7.6196890683E-21,	2.2293748147E-23
-7.6188837951E-21,	2.1940014177E-23
-7.6171155097E-21,	2.1655557652E-23
-7.6149910508E-21,	2.1414686149E-23
-7.6164057352E-21,	2.1124848289E-23
-7.6136373377E-21,	2.0980757541E-23
-7.6112247455E-21,	2.0800808424E-23
-7.6107859276E-21,	2.0492695319E-23
-7.6064582581E-21,	2.0647706842E-23
-7.6080630384E-21,	2.0409453452E-23
-7.6060599979E-21,	2.0215257935E-23
-7.6080531669E-21,	2.0027928530E-23
-7.6069799062E-21,	1.9776947316E-23
-7.6058206349E-21,	1.9538570296E-23
-7.6024226959E-21,	1.9569976908E-23
-7.5987758500E-21,	1.9648678708E-23
-7.5954589480E-21,	1.9670095620E-23
-7.5948940799E-21,	1.9421175510E-23
-7.5937097667E-21,	1.9207116419E-23
-7.5900822759E-21,	1.9306279608E-23
-7.5881719731E-21,	1.9158898151E-23
-7.5863353333E-21,	1.9009821956E-23
-7.5836660835E-21,	1.8965343171E-23
-7.5798593596E-21,	1.9118271320E-23
-7.5789820863E-21,	1.8909662298E-23
-7.5784190206E-21,	1.8694353000E-23
-7.5772453971E-21,	1.8512936328E-23
-7.5727344626E-21,	1.8846711061E-23
-7.5694359562E-21,	1.8921045655E-23
-7.5679256888E-21,	1.8768105887E-23
-7.5687041894E-21,	1.8574721166E-23
-7.5673614604E-21,	1.8418477803E-23
-7.5657519266E-21,	1.8288141895E-23
-7.5645992935E-21,	1.8127109311E-23
-7.5629249186E-21,	1.8011227117E-23
-7.5624013526E-21,	1.7828316223E-23
-7.5597419297E-21,	1.7840951166E-23
-7.5572140490E-21,	1.7836110629E-23
-7.5575398480E-21,	1.7656177469E-23
-7.5576864268E-21,	1.7477536960E-23
-7.5554099385E-21,	1.7451000288E-23
