-8.6976270000E-21,	0.0000000000E+00
-8.6927545000E-21,	4.8725000004E-24
-8.6899920000E-21,	3.9427348799E-24
-8.6894630000E-21,	2.8376786577E-24
-8.6901680000E-21,	2.3083494318E-24
-8.6917003333E-21,	2.4290663869E-24
-8.6923774286E-21,	2.1617130537E-24
-8.6924557500E-21,	1.8737360385E-24
-8.6921558889E-21,	1.6794660977E-24
-8.6925624000E-21,	1.5561929139E-24
-8.6930593636E-21,	1.4927804709E-24
-8.6931803333E-21,	1.3680746616E-24
-8.6924650000E-21,	1.4475452486E-24
-8.6922919286E-21,	1.3512956485E-24
-8.6913503333E-21,	1.5713481044E-24
-8.6908016250E-21,	1.5689403562E-24
-8.6899717059E-21,	1.6913730107E-24
-8.6895333333E-21,	1.6537995215E-24
-8.6892405263E-21,	1.5915051073E-24
-8.6889566500E-21,	1.5362894971E-24
-8.6883760000E-21,	1.5724376864E-24
-8.6878068636E-21,	1.6036515427E-24
-8.6875462609E-21,	1.5543442780E-24
-8.6871478333E-21,	1.5405838046E-24
-8.6868542800E-21,	1.5065524025E-24
-8.6863636538E-21,	1.5283395713E-24
-8.6861648889E-21,	1.4840166823E-24
-8.6859289643E-21,	1.4493648246E-24
-8.6858620000E-21,	1.4000962885E-24
-8.6859196667E-21,	1.3538502209E-24
-8.6859706452E-21,	1.3104415068E-24
-8.6860801250E-21,	1.2735439604E-24
-8.6861571212E-21,	1.2367476718E-24
-8.6862862941E-21,	1.2067548302E-24
-8.6864310000E-21,	1.1806702820E-24
-8.6863197222E-21,	1.1527886172E-24
-8.6861733784E-21,	1.1307097403E-24
-8.6861310000E-21,	1.1013676647E-24
-8.6861642308E-21,	1.0732703937E-24
-8.6861396500E-21,	1.0463833357E-24
-8.6860356341E-21,	1.0258297835E-24
-8.6858761667E-21,	1.0137286741E-24
-8.6858981163E-21,	9.9011622034E-25
-8.6859673409E-21,	9.6982561243E-25
-8.6861270444E-21,	9.6138659995E-25
-8.6860970000E-21,	9.4073453413E-25
-8.6861124468E-21,	9.2063091516E-25
-8.6861007292E-21,	9.0132321150E-25
-8.6863108776E-21,	9.0740694490E-25
-8.6863104800E-21,	8.8907369042E-25
-8.6862845294E-21,	8.7185282074E-25
-8.6862793077E-21,	8.5493797481E-25
-8.6863563396E-21,	8.4218229143E-25
-8.6863482593E-21,	8.2647867935E-25
-8.6864667091E-21,	8.1991375749E-25
-8.6866174821E-21,	8.1913481719E-25
-8.6866664737E-21,	8.0612579474E-25
-8.6867774828E-21,	7.9984597095E-25
-8.6867463729E-21,	7.8678767151E-25
-8.6866667333E-21,	7.7765210918E-25
-8.6867271311E-21,	7.6717864013E-25
-8.6869308387E-21,	7.8171217962E-25
-8.6869724286E-21,	7.7032751219E-25
-8.6871068125E-21,	7.7001274409E-25
-8.6871862000E-21,	7.6221933875E-25
-8.6872660303E-21,	7.5481507260E-25
-8.6872975970E-21,	7.4413366693E-25
-8.6874209118E-21,	7.4340777564E-25
-8.6875957826E-21,	7.5313740037E-25
-8.6876580286E-21,	7.4490558745E-25
-8.6876222254E-21,	7.3521130305E-25
-8.6876139583E-21,	7.2497525777E-25
-8.6876327671E-21,	7.1522247792E-25
-8.6875805541E-21,	7.0742060018E-25
-8.6875019467E-21,	7.0233742344E-25
-8.6873658816E-21,	7.0626522499E-25
-8.6872191039E-21,	7.1231884542E-25
-8.6870845641E-21,	7.1588329025E-25
-8.6869485316E-21,	7.1973558493E-25
-8.6867839625E-21,	7.2948737676E-25
-8.6865992716E-21,	7.4372239993E-25
-8.6864660488E-21,	7.4657921500E-25
-8.6863704699E-21,	7.4369684303E-25
-8.6864000714E-21,	7.3538599088E-25
-8.6863848941E-21,	7.2684136898E-25
-8.6863483488E-21,	7.1926902101E-25
-8.6863802299E-21,	7.1166794921E-25
-8.6863774432E-21,	7.0353985316E-25
-8.6863897528E-21,	6.9569890633E-25
-8.6864135889E-21,	6.8833831704E-25
-8.6863092308E-21,	6.8868487502E-25
-8.6861950217E-21,	6.9066632745E-25
-8.6861288065E-21,	6.8640071847E-25
-8.6860770532E-21,	6.8102860749E-25
-8.6861090526E-21,	6.7458114313E-25
-8.6860377083E-21,	6.7131908710E-25
-8.6860097938E-21,	6.6494840870E-25
-8.6859163980E-21,	6.6472217678E-25
-8.6859156061E-21,	6.5797402992E-25
-8.6859704300E-21,	6.5366420445E-25
