           1,     3.23664,     3.23664,           0
           2,           0,     1.61832,     1.14432
           3,           0,     1.07888,    0.880901
           4,           0,    0.809159,    0.700752
           5,           0,    0.647327,    0.578987
           6,           0,    0.539439,    0.492438
           7,           0,    0.462377,    0.428078
           8,           0,    0.404579,    0.378449
           9,           0,    0.359626,    0.339059
          10,           0,    0.323664,    0.307054
          11,           0,     0.29424,    0.280546
          12,           0,     0.26972,    0.258237
          13,           0,    0.248972,    0.239205
          14,           0,    0.231188,    0.222779
          15,           0,    0.215776,    0.208459
          16,           0,     0.20229,    0.195866
          17,           0,     0.19039,    0.184706
          18,           0,    0.179813,    0.174747
          19,           0,    0.170349,    0.165806
          20,           0,    0.161832,    0.157734
           1,     2.55624,     2.55624,           0
           2,           0,     1.27812,    0.903767
           3,    0.213077,    0.923105,    0.668613
           4,    0.567068,    0.834096,     0.50735
           5,           0,    0.667277,    0.432436
           6,           0,    0.556064,    0.374391
           7,           0,    0.476626,    0.329226
           8,   0.0710827,    0.425933,     0.29195
           9,           0,    0.378607,    0.263319
          10,           0,    0.340747,    0.239693
          11,     1.91666,    0.484011,    0.257178
          12,           0,    0.443677,    0.238889
          13,           0,    0.409548,    0.222937
          14,           0,    0.380294,    0.208924
          15,           0,    0.354942,    0.196528
          16,           0,    0.332758,    0.185492
          17,   0.0355484,    0.315275,    0.175403
          18,    0.017776,    0.298747,    0.166435
          19,     5.37361,    0.565845,    0.304053
          20,           0,    0.537553,    0.290164
           1,     5.23468,     5.23468,           0
           2,     3.51677,     4.37573,    0.607373
           3,     5.13515,     4.62887,    0.454617
           4,     3.55384,     4.36011,     0.41283
           5,      6.2044,     4.72897,    0.466818
           6,     5.44592,     4.84846,    0.404019
           7,     1.83503,     4.41797,    0.527989
           8,      2.7216,     4.20592,     0.50277
           9,      1.3804,     3.89198,    0.536038
          10,     4.85786,     3.98857,    0.491059
          11,     7.29472,     4.28912,    0.530483
          12,     8.03831,     4.60156,    0.570915
          13,      1.6711,     4.37614,    0.569765
          14,     3.25778,     4.29625,    0.534638
          15,     3.68331,     4.25539,    0.500555
          16,      1.4969,     4.08299,    0.498077
          17,      4.3357,     4.09785,       0.469
          18,     2.22802,     3.99397,    0.454303
          19,       5.763,     4.08708,     0.43983
          20,      5.7776,      4.1716,    0.425883
           1,     18.7463,     18.7463,           0
           2,     18.9645,     18.8554,   0.0771332
           3,     18.8174,     18.8427,   0.0524511
           4,     16.8602,     18.3471,    0.431037
           5,     16.0925,     17.8962,    0.530635
           6,     15.6797,     17.5268,    0.556105
           7,     16.5104,     17.3816,    0.495255
           8,       13.11,     16.8476,    0.661248
           9,     14.4684,     16.5833,    0.638436
          10,     18.1725,     16.7422,    0.594043
          11,     15.8026,     16.6568,    0.546146
          12,     14.3998,     16.4687,    0.532035
          13,     16.3642,     16.4606,     0.49117
          14,     15.7826,     16.4122,    0.458468
          15,     14.6552,     16.2951,    0.442614
          16,     17.4615,      16.368,    0.420912
          17,     17.3803,     16.4275,    0.400342
          18,     12.4652,     16.2074,    0.434425
          19,     17.7855,     16.2905,    0.419426
          20,     14.7991,     16.2159,    0.405029
           1,     20.9033,     20.9033,           0
           2,     21.3056,     21.1044,     0.14221
           3,     18.6751,     20.2947,    0.667942
           4,     20.9849,     20.4672,    0.522769
           5,     20.4319,     20.4602,    0.418263
           6,      17.725,     20.0043,    0.542823
           7,     20.3382,      20.052,    0.467368
           8,     20.8553,     20.1524,    0.419595
           9,     21.2418,     20.2735,    0.390042
          10,     19.6111,     20.2072,    0.356617
          11,     19.1034,     20.1069,     0.33802
          12,     18.9398,     20.0096,    0.323542
          13,     19.5331,      19.973,    0.300723
          14,     19.1887,     19.9169,    0.284413
          15,     21.6874,      20.035,    0.288906
          16,     20.1493,     20.0421,    0.270938
          17,       20.71,     20.0814,    0.257833
          18,     22.1537,     20.1965,    0.267982
          19,     21.0691,     20.2425,    0.257783
          20,     20.4244,     20.2516,    0.245055
           1,     20.5713,     20.5713,           0
           2,     21.5351,     21.0532,    0.340754
           3,     20.9238,       21.01,    0.229884
           4,     23.1693,     21.5498,    0.498264
           5,     22.5144,     21.7427,    0.434351
           6,     22.1903,     21.8173,    0.368308
           7,     22.4626,     21.9095,    0.327024
           8,      23.332,     22.0873,    0.330977
           9,     20.7272,     21.9362,    0.326887
          10,     21.5336,     21.8959,    0.296667
          11,     21.0718,      21.821,    0.278998
          12,     21.4196,     21.7876,    0.257746
          13,     21.5275,     21.7676,    0.238695
          14,      22.614,      21.828,    0.229173
          15,     20.8082,       21.76,    0.223753
          16,     21.9721,     21.7733,     0.21016
          17,     23.8946,     21.8981,    0.231902
          18,     22.0487,     21.9064,     0.21917
          19,     21.1961,      21.869,    0.210799
          20,     23.9669,     21.9739,    0.224847
           1,     21.3827,     21.3827,           0
           2,     22.0531,     21.7179,    0.237007
           3,     20.4177,     21.2845,    0.387543
           4,     22.4639,     21.5794,     0.38689
           5,     22.9836,     21.8602,    0.398618
           6,      23.021,     22.0537,     0.37621
           7,     22.4469,     22.1099,    0.326633
           8,      22.088,     22.1071,    0.285816
           9,     22.1776,     22.1149,    0.254165
