           1,      49.963,      49.963,           0
           2,          50,     49.9815,    0.013073
           3,          50,     49.9877,   0.0100636
           4,          50,     49.9908,  0.00800554
           5,          50,     49.9926,  0.00661447
           6,          50,     49.9938,  0.00562572
           7,          50,     49.9947,  0.00489045
           8,          50,     49.9954,  0.00432349
           9,          50,     49.9959,  0.00387348
          10,          50,     49.9963,  0.00350785
          11,          50,     49.9966,  0.00320502
          12,          50,     49.9969,  0.00295015
          13,          50,     49.9972,  0.00273272
          14,          50,     49.9974,  0.00254507
          15,          50,     49.9975,  0.00238148
          16,          50,     49.9977,  0.00223762
          17,          50,     49.9978,  0.00211012
          18,          50,     49.9979,  0.00199635
          19,          50,     49.9981,   0.0018942
          20,          50,     49.9982,  0.00180199
           1,     49.9296,     49.9296,           0
           2,          50,     49.9648,   0.0249071
           3,     49.9798,     49.9698,   0.0171008
           4,     49.9394,     49.9622,   0.0144103
           5,          50,     49.9698,   0.0133652
           6,          50,     49.9748,   0.0120506
           7,          50,     49.9784,   0.0108536
           8,     49.9969,     49.9807,  0.00974129
           9,          50,     49.9829,  0.00889143
          10,          50,     49.9846,  0.00816583
          11,     49.7115,     49.9597,   0.0248081
          12,          50,     49.9631,   0.0229664
          13,          50,     49.9659,   0.0213744
          14,          50,     49.9684,   0.0199856
          15,          50,     49.9705,   0.0187642
          16,          50,     49.9723,   0.0176819
          17,     49.9992,     49.9739,   0.0167124
          18,     49.9996,     49.9753,   0.0158448
          19,      48.695,     49.9079,   0.0672842
          20,          50,     49.9126,   0.0640772
           1,     49.0353,     49.0353,           0
           2,     48.7604,     48.8979,   0.0971932
           3,     48.1713,     48.6557,    0.208097
           4,     48.4709,     48.6095,     0.16112
           5,     47.4098,     48.3695,     0.25034
           6,     48.0005,      48.308,     0.21604
           7,     49.5404,     48.4841,    0.246695
           8,     49.1818,     48.5713,    0.230759
           9,     49.7081,     48.6976,    0.237183
          10,     48.2591,     48.6538,     0.21748
          11,     47.2282,     48.5242,    0.233145
          12,     46.9593,     48.3938,    0.247513
          13,     49.5084,     48.4795,     0.24287
          14,     48.8929,      48.509,     0.22731
          15,     48.9098,     48.5357,     0.21372
          16,     49.5921,     48.6018,    0.210313
          17,     48.6666,     48.6056,    0.197976
          18,     49.4503,     48.6525,    0.192459
          19,     47.8825,      48.612,    0.186547
          20,     47.8604,     48.5744,    0.180966
           1,     37.7429,     37.7429,           0
           2,      36.881,      37.312,    0.304723
           3,     37.8855,     37.5031,    0.256199
           4,     38.2691,     37.6946,    0.253811
           5,     39.3368,     38.0231,    0.357101
           6,     40.5767,     38.4487,    0.489393
           7,     38.0602,     38.3932,    0.422614
           8,     43.0185,     38.9713,    0.655162
           9,     41.6344,     39.2672,    0.645736
          10,     36.6357,     39.0041,    0.632513
          11,     40.4966,     39.1398,    0.589385
          12,     42.6581,      39.433,    0.608846
          13,     39.6404,     39.4489,    0.562221
          14,     41.2694,      39.579,     0.53689
          15,     39.5144,     39.5746,    0.501114
          16,     38.9456,     39.5353,    0.471334
          17,      38.276,     39.4613,    0.449392
          18,     43.1905,     39.6684,    0.469762
          19,     35.6488,     39.4569,    0.490368
          20,     41.5355,     39.5608,    0.476736
           1,     26.3271,     26.3271,           0
           2,     24.3986,     25.3629,    0.681826
           3,     23.4112,     24.7123,     0.69911
           4,     27.6714,     25.4521,    0.827865
           5,     27.0425,     25.7702,    0.720813
           6,     18.5817,     24.5721,     1.24778
           7,     27.0959,     24.9326,     1.12041
           8,      25.793,     25.0402,    0.985503
           9,     24.4452,     24.9741,    0.878217
          10,      24.186,     24.8953,    0.793923
          11,     29.1298,     25.2802,    0.809718
          12,     24.9572,     25.2533,    0.742689
          13,     29.9774,     25.6167,     0.76934
          14,     27.6054,     25.7587,    0.727384
          15,     25.2837,     25.7271,    0.679581
          16,     25.4916,     25.7124,    0.637266
          17,     27.9882,     25.8462,     0.61368
          18,      30.822,     26.1227,     0.63882
          19,     24.4977,     26.0371,    0.610896
          20,     24.5312,     25.9618,    0.584973
           1,     15.9754,     15.9754,           0
           2,     16.6218,     16.2986,    0.228537
           3,     17.3769,     16.6581,    0.330671
           4,     16.9041,     16.7196,    0.253657
           5,     17.6204,     16.8997,    0.259126
           6,     18.7661,     17.2108,    0.356743
           7,     19.3513,     17.5166,    0.416712
           8,     17.8644,     17.5601,    0.366884
           9,     16.8534,     17.4815,    0.334416
          10,     17.2566,      17.459,     0.30173
          11,     16.8553,     17.4042,    0.279248
          12,     18.5175,     17.4969,    0.270951
          13,     18.0918,     17.5427,    0.253943
          14,     16.4287,     17.4631,    0.247957
          15,     14.5086,     17.2661,    0.299614
          16,     17.7825,     17.2984,     0.28262
          17,     17.2983,     17.2984,    0.265996
          18,     17.3123,     17.2992,    0.251219
          19,     19.4265,     17.4111,     0.26176
          20,     19.0754,     17.4944,    0.261564
           1,       12.54,       12.54,           0
           2,     11.8045,     12.1722,    0.260029
           3,     10.8628,     11.7358,    0.396303
           4,     12.7671,     11.9936,     0.37176
           5,     12.5556,      12.106,    0.313938
           6,     11.3159,     11.9743,    0.287913
           7,     11.8152,     11.9516,    0.247678
           8,     12.5047,     12.0207,    0.226162
           9,     12.8243,       12.11,    0.217945
          10,     11.0508,     12.0041,    0.220391
          11,     13.6143,     12.1505,    0.244179
          12,     12.7764,     12.2026,    0.229334
          13,     13.0628,     12.2688,    0.221031
          14,     11.7401,      12.231,    0.208444
          15,     12.6065,     12.2561,    0.196045
          16,       12.82,     12.2913,    0.186934
