           1,   -0.999584,   -0.999584,   0.0487137
           2,          -1,   -0.999792,   0.0670681
           3,          -1,   -0.999861,   0.0798325
           4,          -1,   -0.999896,   0.0894334
           5,          -1,   -0.999917,   0.0968165
           6,          -1,   -0.999931,    0.102462
           7,          -1,   -0.999941,    0.106647
           8,          -1,   -0.999948,    0.109539
           9,          -1,   -0.999954,    0.111238
          10,          -1,   -0.999958,    0.111799
          11,          -1,   -0.999962,    0.111239
          12,          -1,   -0.999965,    0.109541
          13,          -1,   -0.999968,     0.10665
          14,          -1,    -0.99997,    0.102466
          15,          -1,   -0.999972,   0.0968219
          16,          -1,   -0.999974,   0.0894404
          17,          -1,   -0.999976,   0.0798416
          18,          -1,   -0.999977,   0.0670805
          19,          -1,   -0.999978,   0.0487329
          20,          -1,   -0.999979, 2.02733e-05
           1,     0.99784,     0.99784,   0.0486287
           2,           1,     0.99892,   0.0670096
           3,           1,     0.99928,   0.0797862
           4,           1,     0.99946,   0.0893945
           5,    0.990872,    0.997742,   0.0966068
           6,           1,    0.998119,    0.102278
           7,    0.999992,    0.998386,    0.106482
           8,    0.999996,    0.998587,    0.109391
           9,           1,    0.998744,    0.111104
          10,           1,     0.99887,    0.111678
          11,    0.999984,    0.998971,    0.111129
          12,           1,    0.999057,    0.109442
          13,    0.997768,    0.998958,    0.106543
          14,    0.998248,    0.998907,    0.102358
          15,           1,     0.99898,   0.0967269
          16,    0.999912,    0.999038,   0.0893578
          17,     0.99966,    0.999075,    0.079771
          18,           1,    0.999126,    0.067025
          19,           1,    0.999172,   0.0486958
          20,           1,    0.999214, 0.000457691
           1,    0.972552,    0.972552,   0.0473963
           2,    0.982104,    0.977328,    0.065562
           3,    0.775768,    0.910141,   0.0731341
           4,    0.960288,    0.922678,   0.0829652
           5,     0.98424,     0.93499,   0.0909715
           6,    0.989248,    0.944033,   0.0971794
           7,    0.995752,    0.951422,    0.101925
           8,    0.999224,    0.957397,    0.105339
           9,      0.9914,    0.961175,    0.107389
          10,     0.99674,    0.964732,    0.108334
          11,    0.998952,    0.967843,    0.108152
          12,    0.998508,    0.970398,    0.106805
          13,    0.999224,    0.972615,    0.104258
          14,    0.997676,    0.974405,    0.100399
          15,    0.993964,    0.975709,   0.0950608
          16,    0.983948,    0.976224,   0.0879531
          17,    0.976708,    0.976253,   0.0786604
          18,    0.992724,    0.977168,   0.0664013
