-6.51275,     -4.2344
-6.41139,    -3.67245
-6.33143,    -3.27038
-6.28135,    -2.93654
-6.1232,    -2.04884
-6.09447,    -1.98466
-6.04925,    -1.82409
-6.05525,     -1.7496
-6.03392,    -1.61946
-5.95348,    -1.27094
-5.9143,    -1.07037
-5.96997,    -1.31469
-5.9987,    -1.45273
-6.01092,    -1.60369
-5.92819,    -1.19249
-5.98568,    -1.40471
-6.01439,    -1.48983
-5.97059,    -1.26328
-5.9465,     -1.1511
-5.92647,    -1.18171
-5.86968,   -0.913124
-5.86048,   -0.876988
-5.81143,   -0.636803
-5.82593,   -0.596527
-5.8027,   -0.587025
-5.80469,   -0.503345
-5.79626,   -0.366331
-5.69247,   0.0209828
-5.74037,   -0.197237
-5.77036,   -0.412049
-5.7309,   -0.139871
-5.73842,   -0.244585
-5.80091,   -0.409636
-5.83958,   -0.577547
-5.68312,     0.11803
-5.83822,   -0.635449
-5.78833,    -0.34809
-5.83502,   -0.598273
-5.84951,    -0.60666
-5.87148,   -0.745138
-5.74927,   -0.274926
-5.85794,   -0.764892
-5.80989,    -0.54823
-5.78888,   -0.521203
-5.85077,   -0.733358
-5.88932,   -0.928713
-5.82106,   -0.536799
-5.89198,   -0.938733
-5.89949,    -1.05214
-5.88515,    -1.01458
-6.41908,    -3.78532
-6.38108,    -3.58306
-6.35874,    -3.45295
-6.30052,     -3.1316
-6.23826,     -2.8028
-6.14965,    -2.40426
-6.10718,    -2.11459
-6.04252,    -1.84898
-6.00754,    -1.59622
-6.10997,    -2.03247
-6.09568,    -1.94644
-6.00235,    -1.60277
-6.05751,    -1.81828
-6.08411,    -2.03652
-6.10295,    -2.06051
-6.01006,    -1.55941
-6.08647,    -1.85082
-6.00167,    -1.46849
-5.96361,    -1.24123
-5.95682,    -1.21157
-5.89768,   -0.867401
-5.86875,   -0.721449
-5.85951,    -0.70789
-5.83367,   -0.597564
-5.83661,   -0.666027
-5.85254,   -0.618172
-5.81543,   -0.480735
-5.80982,   -0.436581
-5.7713,   -0.329587
-5.71555,  -0.0196998
-5.71834,   -0.117618
-5.73349,  -0.0887158
-5.65217,     0.18409
-5.72313,   -0.114313
-5.91187,   -0.894446
-5.86264,   -0.641856
-5.77453,   -0.253494
-5.71899,   0.0418539
-5.7178,  -0.0723654
-5.7081,   0.0092333
-5.63663,    0.293409
-5.64367,    0.371021
-5.56391,    0.780572
-5.50802,     1.01839
-5.48967,     1.09699
-5.49216,     1.10493
-5.47384,     1.12408
-5.48937,     1.01538
-5.49365,    0.969338
-5.57903,    0.631243
-6.46733,    -4.10326
-6.34766,    -3.44219
-6.28041,    -3.13139
-6.21994,    -2.75885
-6.10299,    -2.02179
-6.07167,    -1.85497
-6.07905,    -1.89966
-6.09095,    -1.98722
-6.02752,    -1.67098
-6.03102,    -1.68819
-6.04862,    -1.74147
-5.97138,    -1.40147
-5.95943,    -1.39666
-5.99041,    -1.49242
-5.99592,    -1.51809
-6.00992,    -1.63194
-5.94835,    -1.32788
-5.98246,    -1.46365
-6.02172,    -1.59873
-5.93484,    -1.07084
-5.91387,   -0.959954
-5.95111,    -1.14612
-5.92332,     -1.0914
-5.93277,    -1.11723
-5.93459,    -1.17165
-5.92168,    -1.07911
-5.7476,    -0.23286
-5.73793,    -0.21262
-5.70644,   0.0670833
-5.69367,   0.0993809
-5.79864,   -0.262835
-5.72157,    0.154124
-5.72698,  -0.0047474
-5.75582,  -0.0922374
-5.81877,    -0.40862
-5.72594,   0.0525732
-5.72771,   0.0306745
-5.73689,  -0.0178366
-5.75068,  -0.0599461
-5.75792,   -0.145446
-5.81199,   -0.428275
-5.79344,   -0.345874
-5.74371,   -0.127716
-5.66814,    0.294289
-5.67988,    0.275409
-5.69087,    0.312985
-5.72539,   0.0921239
-5.70515,    0.115836
-5.71968,   0.0814116
-5.79907,    -0.33608
-6.54968,    -4.49948
-6.40361,     -3.6976
-6.34338,    -3.33665
-6.18361,    -2.52693
-6.22128,     -2.6763
-6.19017,    -2.51835
-6.16697,    -2.42145
-5.99177,    -1.52746
-6.0659,    -1.88361
-6.08761,    -1.98591
-6.14484,    -2.27692
-6.08144,    -1.93451
-6.08563,    -1.90557
-6.06905,     -1.8749
-5.97712,    -1.44289
-5.99333,    -1.47972
-6.03119,    -1.64356
-5.97992,    -1.29253
-5.92948,    -1.03651
-5.93824,    -1.09497
-5.92489,    -1.05157
-5.85697,   -0.721701
-5.76414,   -0.308857
-5.71267,   -0.111033
-5.80448,   -0.484374
-5.73939,   -0.152844
-5.72163,   -0.184869
-5.79242,   -0.413532
