1.9501800000E-21,	0.0000000000E+00
1.9447450000E-21,	5.4350000000E-24
1.9489733333E-21,	5.2654734935E-24
1.9611800000E-21,	1.2761869638E-23
1.9788980000E-21,	2.0289078688E-23
1.9994633333E-21,	2.6407651879E-23
2.0203400000E-21,	3.0560634966E-23
2.0392887500E-21,	3.2550260117E-23
2.0544688889E-21,	3.2473177968E-23
2.0644890000E-21,	3.0724720610E-23
2.0684500000E-21,	2.8072407741E-23
2.0659775000E-21,	2.5745484780E-23
2.0572384615E-21,	2.5243354288E-23
2.0429035714E-21,	2.7416848666E-23
2.0240700000E-21,	3.1720065018E-23
2.0021281250E-21,	3.6903090490E-23
1.9785752941E-21,	4.1908921301E-23
1.9548272222E-21,	4.6099650211E-23
1.9320626316E-21,	4.9190460617E-23
1.9111265000E-21,	5.1147364347E-23
1.8925095238E-21,	5.2091235240E-23
1.8764086364E-21,	5.2211625517E-23
1.8628282609E-21,	5.1705244199E-23
1.8516883333E-21,	5.0741937686E-23
1.8429056000E-21,	4.9456052266E-23
1.8364542308E-21,	4.7951799046E-23
1.8324033333E-21,	4.6319118357E-23
1.8308989286E-21,	4.4659565206E-23
1.8320527586E-21,	4.3107516357E-23
1.8357763333E-21,	4.1811949377E-23
1.8416790323E-21,	4.0869198001E-23
1.8491225000E-21,	4.0265411313E-23
1.8573951515E-21,	3.9893349099E-23
1.8659155882E-21,	3.9629038780E-23
1.8743625714E-21,	3.9396340280E-23
1.8826955556E-21,	3.9182700907E-23
1.8910840541E-21,	3.9021309952E-23
1.8997902632E-21,	3.8965633177E-23
1.9090600000E-21,	3.9068990219E-23
1.9190492500E-21,	3.9368157342E-23
1.9297926829E-21,	3.9870673886E-23
1.9412069048E-21,	4.0549432727E-23
1.9531076744E-21,	4.1344984782E-23
1.9652297727E-21,	4.2174075936E-23
1.9772517778E-21,	4.2943335411E-23
1.9888228261E-21,	4.3564201445E-23
1.9995821277E-21,	4.3964111317E-23
2.0091843750E-21,	4.4096611087E-23
2.0173230612E-21,	4.3947485963E-23
2.0237432000E-21,	4.3535553786E-23
2.0282556863E-21,	4.2911300875E-23
2.0307534615E-21,	4.2152061945E-23
2.0312275472E-21,	4.1351809700E-23
2.0297605556E-21,	4.0605318955E-23
2.0264936364E-21,	3.9993857258E-23
2.0215821429E-21,	3.9579111650E-23
2.0151678947E-21,	3.9404105527E-23
2.0073917241E-21,	3.9491917529E-23
1.9984400000E-21,	3.9835621333E-23
1.9885940000E-21,	4.0384706909E-23
1.9782657377E-21,	4.1038087407E-23
1.9679946774E-21,	4.1656844537E-23
1.9583944444E-21,	4.2099507277E-23
1.9500457812E-21,	4.2269163394E-23
1.9433635385E-21,	4.2146882525E-23
1.9384984848E-21,	4.1787550434E-23
1.9353146269E-21,	4.1282090167E-23
1.9334464706E-21,	4.0713353146E-23
1.9324089855E-21,	4.0132378274E-23
1.9317218571E-21,	3.9560871654E-23
1.9310178873E-21,	3.9006049147E-23
1.9301148611E-21,	3.8471082892E-23
1.9290378082E-21,	3.7955706463E-23
1.9279900000E-21,	3.7453937796E-23
1.9272798667E-21,	3.6958000671E-23
1.9272361842E-21,	3.6468495276E-23
1.9281331169E-21,	3.6002936690E-23
1.9301425641E-21,	3.5595128001E-23
1.9333156962E-21,	3.5284637206E-23
1.9375933750E-21,	3.5102407582E-23
1.9428304938E-21,	3.5059695640E-23
1.9488213415E-21,	3.5143882237E-23
1.9553250602E-21,	3.5321799962E-23
1.9620908333E-21,	3.5548555141E-23
1.9688791765E-21,	3.5777748152E-23
1.9754790698E-21,	3.5969950144E-23
1.9817148276E-21,	3.6096794905E-23
1.9874452273E-21,	3.6141429592E-23
1.9925558427E-21,	3.6096654250E-23
1.9969495556E-21,	3.5962734967E-23
2.0005432967E-21,	3.5746450224E-23
2.0032720652E-21,	3.5460914133E-23
2.0051052688E-21,	3.5125411922E-23
2.0060600000E-21,	3.4762841169E-23
2.0062083158E-21,	3.4395289840E-23
2.0056705208E-21,	3.4039368444E-23
2.0045929897E-21,	3.3703848399E-23
2.0031179592E-21,	3.3390754277E-23
2.0013525253E-21,	3.3098869132E-23
1.9993491000E-21,	3.2827399345E-23
1.9970993069E-21,	3.2578525862E-23
1.9945400980E-21,	3.2358907743E-23
1.9915745631E-21,	3.2180138130E-23
1.9881048077E-21,	3.2057539714E-23
1.9840663810E-21,	3.2006558303E-23
1.9794617925E-21,	3.2035813314E-23
1.9743846729E-21,	3.2138566002E-23
1.9690340741E-21,	3.2286046329E-23
1.9637118349E-21,	3.2428207135E-23
1.9587867273E-21,	3.2507314711E-23
1.9546265766E-21,	3.2480644456E-23
1.9515242857E-21,	3.2338480565E-23
1.9496512389E-21,	3.2105705043E-23
1.9490488596E-21,	3.1828530636E-23
1.9496492174E-21,	3.1556258298E-23
1.9513075000E-21,	3.1326959917E-23
1.9538345299E-21,	3.1160689953E-23
1.9570252542E-21,	3.1059811432E-23
1.9606806723E-21,	3.1013873058E-23
1.9646174167E-21,	3.1005278149E-23
1.9686735537E-21,	3.1014348517E-23
1.9727081967E-21,	3.1022563927E-23
1.9765998374E-21,	3.1014441279E-23
1.9802454839E-21,	3.0978571003E-23
1.9835588800E-21,	3.0907858313E-23
1.9864703175E-21,	3.0799492686E-23
1.9889233071E-21,	3.0654317597E-23
1.9908741406E-21,	3.0476389657E-23
1.9922912403E-21,	3.0272402250E-23
1.9931580769E-21,	3.0051139746E-23
1.9934788550E-21,	2.9822584647E-23
1.9932818939E-21,	2.9596449024E-23
1.9926206767E-21,	2.9380517792E-23
1.9915664179E-21,	2.9179487383E-23
1.9901945926E-21,	2.8995006913E-23
1.9885753676E-21,	2.8826531646E-23
1.9867754015E-21,	2.8671900386E-23
1.9848683333E-21,	2.8527190688E-23
1.9829407914E-21,	2.8386733967E-23
1.9810780000E-21,	2.8244736380E-23
1.9793381560E-21,	2.8097622190E-23
1.9777365493E-21,	2.7944984010E-23
1.9762576224E-21,	2.7788259541E-23
1.9748809722E-21,	2.7628928850E-23
1.9736026897E-21,	2.7467483392E-23
1.9724422603E-21,	2.7303372237E-23
1.9714312245E-21,	2.7135840205E-23
1.9705942568E-21,	2.6964858821E-23
1.9699321477E-21,	2.6791457962E-23
1.9694174667E-21,	2.6617225374E-23
1.9690020530E-21,	2.6443627928E-23
1.9686337500E-21,	2.6271662372E-23
1.9682722876E-21,	2.6101890227E-23
1.9678987662E-21,	2.5934533484E-23
1.9675185161E-21,	2.5769476269E-23
1.9671543590E-21,	2.5606343982E-23
1.9668352866E-21,	2.5444724129E-23
1.9665867722E-21,	2.5284390017E-23
1.9664258491E-21,	2.5125380805E-23
1.9663651250E-21,	2.4967927197E-23
1.9664220497E-21,	2.4812427571E-23
1.9666265432E-21,	2.4659636682E-23
1.9670207362E-21,	2.4511053591E-23
1.9676499390E-21,	2.4369261698E-23
1.9685487879E-21,	2.4237791377E-23
1.9697286747E-21,	2.4120213630E-23
1.9711719760E-21,	2.4018749818E-23
1.9728351786E-21,	2.3933213830E-23
1.9746547337E-21,	2.3860654268E-23
1.9765552353E-21,	2.3795897096E-23
1.9784530994E-21,	2.3732337887E-23
1.9802587209E-21,	2.3662946054E-23
1.9818777457E-21,	2.3581412593E-23
