1.2706269000E-11,	0.0000000000E+00
1.3507108000E-11,	8.0083900000E-13
1.4813154333E-11,	1.3854739476E-12
1.6523136000E-11,	1.9707375092E-12
1.7690775600E-11,	1.9218912648E-12
1.7779529333E-11,	1.5717255637E-12
1.7523187857E-11,	1.3528585030E-12
1.7214798125E-11,	1.2115171579E-12
1.6911789222E-11,	1.1105927508E-12
1.6675944400E-11,	1.0209582688E-12
1.6460753818E-11,	9.4823179615E-13
1.6263019417E-11,	8.8791056770E-13
1.6086273615E-11,	8.3566394406E-13
1.5926294786E-11,	7.9004140452E-13
1.5774012467E-11,	7.5108805704E-13
1.5613916187E-11,	7.2058825230E-13
1.5462481412E-11,	6.9360794963E-13
1.5318768889E-11,	6.6954507818E-13
1.5199063842E-11,	6.4453969971E-13
1.5082163500E-11,	6.2253832977E-13
1.4964012524E-11,	6.0382424853E-13
1.4861692773E-11,	5.8474546733E-13
1.4747526217E-11,	5.7028804876E-13
1.4646372000E-11,	5.5530015551E-13
1.4551351600E-11,	5.4103463670E-13
1.4464440885E-11,	5.2702480449E-13
1.4390433148E-11,	5.1250154581E-13
1.4319579857E-11,	4.9891557343E-13
1.4256160276E-11,	4.8556371398E-13
1.4196594900E-11,	4.7286574519E-13
1.4132807194E-11,	4.6178452567E-13
1.4073294406E-11,	4.5106419803E-13
1.4014983545E-11,	4.4105353887E-13
1.3955574529E-11,	4.3198937328E-13
1.3902367886E-11,	4.2282627832E-13
1.3856607472E-11,	4.1345343187E-13
1.3807096973E-11,	4.0516024938E-13
1.3752190000E-11,	3.9815810376E-13
1.3701545821E-11,	3.9110736543E-13
1.3658684400E-11,	3.8360634001E-13
1.3617400561E-11,	3.7640396403E-13
1.3577221643E-11,	3.6952351156E-13
1.3543690512E-11,	3.6238227054E-13
1.3516502364E-11,	3.5509290773E-13
1.3487283933E-11,	3.4833984346E-13
1.3456742174E-11,	3.4204936095E-13
1.3425766894E-11,	3.3612290163E-13
1.3394517125E-11,	3.3052641523E-13
1.3369262286E-11,	3.2469436063E-13
1.3348342360E-11,	3.1882128850E-13
1.3329625784E-11,	3.1306735185E-13
1.3304601192E-11,	3.0800606607E-13
1.3273009717E-11,	3.0378585131E-13
1.3252872852E-11,	2.9878644981E-13
1.3231164218E-11,	2.9410594010E-13
1.3207056946E-11,	2.8981069582E-13
1.3188493702E-11,	2.8528548424E-13
1.3158418155E-11,	2.8193238533E-13
1.3133612525E-11,	2.7822069100E-13
1.3109030250E-11,	2.7464671137E-13
1.3091383148E-11,	2.7068264588E-13
1.3069774581E-11,	2.6715633206E-13
1.3049500905E-11,	2.6366215857E-13
1.3030033187E-11,	2.6023892232E-13
1.3003940000E-11,	2.5752927331E-13
1.2977062773E-11,	2.5501759702E-13
1.2951297985E-11,	2.5250046810E-13
1.2923518074E-11,	2.5030585111E-13
1.2902474377E-11,	2.4754762518E-13
1.2889540357E-11,	2.4432818790E-13
1.2878925028E-11,	2.4109617112E-13
1.2866252694E-11,	2.3806155250E-13
1.2854807151E-11,	2.3505661025E-13
1.2845530054E-11,	2.3204393504E-13
1.2830113853E-11,	2.2944759029E-13
1.2812179289E-11,	2.2711763261E-13
1.2798281857E-11,	2.2457906086E-13
1.2786715808E-11,	2.2198266509E-13
1.2772746494E-11,	2.1959950815E-13
1.2759303662E-11,	2.1725343516E-13
1.2747697963E-11,	2.1486818886E-13
1.2736603915E-11,	2.1252143292E-13
1.2725989133E-11,	2.1021348943E-13
1.2716924333E-11,	2.0789359235E-13
1.2710127141E-11,	2.0554564546E-13
1.2702335779E-11,	2.0329088155E-13
1.2692231563E-11,	2.0119450173E-13
1.2682919761E-11,	1.9911291956E-13
1.2671895517E-11,	1.9717141875E-13
1.2663297056E-11,	1.9515782887E-13
1.2654067670E-11,	1.9322187264E-13
1.2644883467E-11,	1.9133065073E-13
1.2637255344E-11,	1.8941581211E-13
1.2630886904E-11,	1.8749810067E-13
1.2625049137E-11,	1.8560576688E-13
1.2622391104E-11,	1.8368143049E-13
1.2617927742E-11,	1.8183273287E-13
1.2611078837E-11,	1.8009800731E-13
1.2600174616E-11,	1.7860273188E-13
1.2589415330E-11,	1.7713474915E-13
