           1,     19.5233,     19.5233,           0
           2,           0,     9.76166,     6.90254
           3,           0,     6.50777,     5.31358
           4,           0,     4.88083,     4.22692
           5,           0,     3.90466,     3.49244
           6,           0,     3.25389,     2.97038
           7,           0,     2.78905,     2.58216
           8,           0,     2.44042,      2.2828
           9,           0,     2.16926,      2.0452
          10,           0,     1.95233,     1.85215
          11,           0,     1.77485,     1.69225
          12,           0,     1.62694,     1.55768
          13,           0,     1.50179,     1.44288
          14,           0,     1.39452,      1.3438
          15,           0,     1.30155,     1.25742
          16,           0,     1.22021,     1.18146
          17,           0,     1.14843,     1.11414
          18,           0,     1.08463,     1.05407
          19,           0,     1.02754,     1.00014
          20,           0,    0.976166,    0.951449
           1,     8.69387,     8.69387,           0
           2,           0,     4.34694,     3.07375
           3,           0,     2.89796,     2.36617
           4,           0,     2.17347,     1.88228
           5,           0,     1.73877,     1.55521
           6,           0,     1.44898,     1.32273
           7,           0,     1.24198,     1.14985
           8,    0.017776,     1.08896,     1.01625
           9,           0,    0.967961,    0.910509
          10,   0.0355484,     0.87472,    0.824219
          11,           0,      0.7952,    0.753116
          12,    0.159856,    0.742255,    0.692215
          13,     0.19534,    0.700184,    0.640245
          14,           0,    0.650171,    0.596463
          15,     1.96881,     0.73808,     0.56314
          16,    0.354844,    0.714128,    0.528453
          17,     1.72515,      0.7736,    0.500703
          18,           0,    0.730622,    0.474727
          19,      0.7964,    0.734084,    0.449754
          20,    0.017776,    0.698269,     0.42869
           1,     7.73937,     7.73937,           0
           2,      5.0727,     6.40604,    0.942811
           3,      9.1599,     7.32399,    0.978173
           4,     5.53011,     6.87552,    0.830094
           5,     4.89374,     6.47917,    0.752778
           6,     7.58102,     6.66281,    0.649329
           7,      6.5128,     6.64138,    0.556921
           8,     7.72198,     6.77645,     0.50342
           9,     3.48896,     6.41118,    0.564663
          10,      6.5014,      6.4202,    0.508269
          11,      5.5566,     6.34169,    0.468087
          12,      1.4969,     5.93796,    0.577517
          13,     7.22848,     6.03723,    0.541558
          14,     2.16116,     5.76037,    0.569263
          15,     4.40656,     5.67011,    0.538419
          16,     3.99611,     5.56549,    0.514833
          17,     7.09392,     5.65539,    0.492337
          18,     1.72902,     5.43726,    0.511027
          19,     3.60162,     5.34065,    0.493179
          20,      1.9408,     5.17066,    0.496955
           1,     14.4014,     14.4014,           0
           2,     12.6261,     13.5138,    0.627671
           3,     13.9481,     13.6586,    0.434823
           4,     14.8712,     13.9617,    0.418662
           5,     11.0417,     13.3777,    0.620502
           6,     15.1099,     13.6664,    0.580376
           7,     18.4143,     14.3447,    0.801128
           8,     13.9318,     14.2931,    0.702647
           9,     16.9605,     14.5895,    0.684234
          10,     19.1102,     15.0415,    0.750438
          11,      14.472,     14.9898,       0.684
          12,     15.8064,     15.0578,    0.630376
          13,     16.8904,     15.1988,     0.59744
          14,     13.9327,     15.1083,    0.561569
          15,     15.5563,     15.1382,    0.524924
          16,     13.4443,     15.0323,    0.502679
          17,     19.1558,     15.2749,    0.528398
          18,     14.7883,     15.2479,    0.499734
          19,     16.9566,     15.3378,    0.481457
          20,     17.0501,     15.4234,    0.464934
           1,     21.4613,     21.4613,           0
           2,     20.6041,     21.0327,    0.303066
           3,     21.4693,     21.1782,    0.234405
           4,     23.1373,      21.668,    0.459147
           5,     19.1247,     21.1593,    0.584723
           6,     21.2786,     21.1792,    0.487607
           7,     22.2538,     21.3327,    0.441454
           8,     20.9867,     21.2895,    0.388385
           9,     22.0331,     21.3721,    0.353911
          10,     21.7207,      21.407,    0.320233
          11,     21.5354,     21.4186,    0.291333
          12,     21.3414,     21.4122,    0.267127
