           1,   -0.997896,   -0.997896,           0
           2,          -1,   -0.998948, 0.000743876
           3,          -1,   -0.999299, 0.000572636
           4,          -1,   -0.999474, 0.000455529
           5,          -1,   -0.999579, 0.000376375
           6,          -1,   -0.999649, 0.000320113
           7,          -1,   -0.999699, 0.000278275
           8,          -1,   -0.999737, 0.000246014
           9,          -1,   -0.999766, 0.000220408
          10,          -1,    -0.99979, 0.000199603
          11,          -1,   -0.999809, 0.000182371
          12,          -1,   -0.999825, 0.000167869
          13,          -1,   -0.999838, 0.000155497
          14,          -1,    -0.99985, 0.000144819
          15,          -1,    -0.99986,  0.00013551
          16,          -1,   -0.999869, 0.000127324
          17,          -1,   -0.999876, 0.000120069
          18,          -1,   -0.999883, 0.000113596
          19,          -1,   -0.999889, 0.000107783
          20,          -1,   -0.999895, 0.000102536
           1,   -0.997888,   -0.997888,           0
           2,          -1,   -0.998944, 0.000746705
           3,          -1,   -0.999296, 0.000574814
           4,          -1,   -0.999472, 0.000457261
           5,          -1,   -0.999578, 0.000377806
           6,          -1,   -0.999648, 0.000321331
           7,          -1,   -0.999698, 0.000279333
           8,   -0.999992,   -0.999735, 0.000246817
           9,          -1,   -0.999764, 0.000221143
          10,   -0.999984,   -0.999786, 0.000200115
          11,          -1,   -0.999806, 0.000182863
          12,   -0.999928,   -0.999816, 0.000167907
          13,   -0.999912,   -0.999823, 0.000155154
          14,          -1,   -0.999836, 0.000144583
          15,   -0.999104,   -0.999787, 0.000142943
          16,    -0.99984,    -0.99979, 0.000134047
          17,   -0.999216,   -0.999757, 0.000130352
          18,          -1,    -0.99977, 0.000123809
          19,    -0.99964,   -0.999763, 0.000117482
          20,   -0.999992,   -0.999775, 0.000112163
           1,     -0.9954,     -0.9954,           0
           2,   -0.995712,   -0.995556, 0.000110309
           3,    -0.99192,   -0.994344, 0.000992323
           4,   -0.995336,   -0.994592, 0.000774612
           5,   -0.995872,   -0.994848, 0.000660639
           6,   -0.993408,   -0.994608, 0.000592525
           7,   -0.994416,   -0.994581, 0.000508513
           8,    -0.99356,   -0.994453, 0.000460673
           9,   -0.997104,   -0.994748, 0.000494775
          10,   -0.994408,   -0.994714, 0.000446461
          11,   -0.995312,   -0.994768, 0.000409175
          12,   -0.998784,   -0.995103, 0.000493306
          13,   -0.993744,   -0.994998, 0.000466299
          14,   -0.998232,   -0.995229, 0.000486854
          15,   -0.996304,   -0.995301,  0.00045964
          16,   -0.996664,   -0.995386, 0.000438738
          17,   -0.993928,     -0.9953, 0.000421229
          18,   -0.998592,   -0.995483, 0.000435721
          19,   -0.997024,   -0.995564, 0.000420268
          20,   -0.998416,   -0.995707, 0.000422752
           1,   -0.980704,   -0.980704,           0
           2,   -0.981424,   -0.981064, 0.000254558
           3,   -0.979736,   -0.980621, 0.000399294
           4,   -0.978424,   -0.980072, 0.000562146
           5,   -0.983416,   -0.980741, 0.000748385
           6,   -0.976416,    -0.98002,  0.00090659
           7,    -0.97008,     -0.9786,  0.00152715
           8,   -0.981304,   -0.978938,  0.00137315
           9,   -0.973192,     -0.9783,  0.00136093
          10,   -0.964384,   -0.976908,  0.00180084
          11,   -0.978944,   -0.977093,  0.00164661
          12,     -0.9772,   -0.977102,  0.00150942
