           1,    0.998348,    0.998348,   0.0486535
           2,           1,    0.999174,   0.0670267
           3,           1,    0.999449,   0.0797997
           4,           1,    0.999587,   0.0894058
           5,           1,     0.99967,   0.0967926
           6,           1,    0.999725,    0.102441
           7,           1,    0.999764,    0.106629
           8,           1,    0.999794,    0.109522
           9,           1,    0.999816,    0.111223
          10,           1,    0.999835,    0.111785
          11,           1,     0.99985,    0.111226
          12,           1,    0.999862,    0.109529
          13,           1,    0.999873,     0.10664
          14,           1,    0.999882,    0.102457
          15,           1,     0.99989,    0.096814
          16,           1,    0.999897,   0.0894335
          17,           1,    0.999903,   0.0798359
          18,           1,    0.999908,   0.0670759
          19,           1,    0.999913,   0.0487298
          20,           1,    0.999917, 8.05085e-05
           1,    0.998264,    0.998264,   0.0486494
           2,           1,    0.999132,   0.0670238
           3,           1,    0.999421,   0.0797974
           4,           1,    0.999566,   0.0894039
           5,           1,    0.999653,    0.096791
           6,           1,    0.999711,     0.10244
           7,           1,    0.999752,    0.106627
           8,    0.999996,    0.999783,    0.109521
           9,           1,    0.999807,    0.111222
          10,           1,    0.999826,    0.111784
          11,           1,    0.999842,    0.111225
          12,     0.99986,    0.999843,    0.109527
          13,    0.999916,    0.999849,    0.106638
          14,           1,     0.99986,    0.102455
          15,    0.998772,    0.999787,    0.096804
          16,    0.999596,    0.999775,   0.0894227
          17,    0.998156,     0.99968,   0.0798181
          18,           1,    0.999698,   0.0670619
          19,    0.999772,    0.999702,   0.0487196
          20,    0.999992,    0.999716, 0.000127995
           1,     0.99058,     0.99058,   0.0482749
           2,    0.999356,    0.994968,   0.0667452
           3,     0.98832,    0.992752,    0.079266
           4,    0.999524,    0.994445,   0.0889473
           5,    0.997836,    0.995123,   0.0963538
           6,     0.97486,    0.991746,    0.101629
           7,    0.986564,    0.991006,      0.1057
           8,    0.989644,    0.990835,    0.108546
           9,    0.998824,    0.991723,    0.110328
          10,    0.994196,     0.99197,    0.110912
          11,     0.99268,    0.992035,    0.110363
          12,      0.9906,    0.991915,    0.108665
          13,    0.989576,    0.991735,    0.105779
          14,    0.998456,    0.992215,    0.101679
          15,    0.969516,    0.990702,   0.0959383
          16,    0.994332,    0.990929,   0.0886467
          17,     0.98682,    0.990687,   0.0791174
          18,    0.995064,     0.99093,   0.0664946
          19,    0.987048,    0.990726,   0.0483113
          20,     0.92036,    0.987208,  0.00381945
           1,    0.829636,    0.829636,   0.0404315
           2,     0.39012,    0.609878,   0.0437635
           3,     0.86082,    0.693525,   0.0584179
           4,    0.930428,    0.752751,   0.0706026
           5,    0.932964,    0.788794,   0.0796849
