2.0624710000E+06,	0.0000000000E+00
2.0303385000E+06,	3.2132500000E+04
2.1410460000E+06,	1.1225113099E+05
2.1702565000E+06,	8.4577842928E+04
2.1449660000E+06,	7.0225752391E+04
2.1380601667E+06,	5.7753453576E+04
1.9394682029E+06,	2.0450242179E+05
1.8323735650E+06,	2.0696664428E+05
1.8517059467E+06,	1.8354836231E+05
1.8966934520E+06,	1.7022302042E+05
1.9090166836E+06,	1.5446487466E+05
1.9203232933E+06,	1.4145907774E+05
1.9111768862E+06,	1.3044448137E+05
1.9420568229E+06,	1.2465355978E+05
1.9650128347E+06,	1.1829491585E+05
1.9839261575E+06,	1.1225947624E+05
1.9869153247E+06,	1.0549177474E+05
1.9655553900E+06,	1.0172639644E+05
1.9516895958E+06,	9.7217434055E+04
1.9452746660E+06,	9.2451381061E+04
1.9455834867E+06,	8.7939346553E+04
1.9543209191E+06,	8.4300898680E+04
1.9650627922E+06,	8.1265371026E+04
1.9712973008E+06,	7.8055052680E+04
1.9844843288E+06,	7.6020271346E+04
1.9929757392E+06,	7.3529864435E+04
1.9919665267E+06,	7.0761342205E+04
2.0040328293E+06,	6.9246721110E+04
2.0075118007E+06,	6.6906759722E+04
2.0013383740E+06,	6.4932206137E+04
1.9927286394E+06,	6.3390114186E+04
1.9930027131E+06,	6.1377826061E+04
1.9949526006E+06,	5.9520770887E+04
1.9918951418E+06,	5.7824517291E+04
1.9898353091E+06,	5.6185857464E+04
1.9885538006E+06,	5.4617874871E+04
1.9972642654E+06,	5.3830615288E+04
2.0067435742E+06,	5.3245469871E+04
2.0188064826E+06,	5.3246644013E+04
2.0190607955E+06,	5.1899031963E+04
2.0175944590E+06,	5.0638611288E+04
2.0133524005E+06,	4.9599959360E+04
2.0133233447E+06,	4.8432746709E+04
2.0095920868E+06,	4.7466083728E+04
2.0107927293E+06,	4.6414825434E+04
2.0133448874E+06,	4.5466281433E+04
2.0001933553E+06,	4.6391597514E+04
1.9991025354E+06,	4.5427921238E+04
1.9952229939E+06,	4.4659986337E+04
1.9918485560E+06,	4.3887590904E+04
1.9880243275E+06,	4.3188091146E+04
1.9964243404E+06,	4.3174443148E+04
2.0030237113E+06,	4.2863077203E+04
2.0024886796E+06,	4.2065230236E+04
2.0088402127E+06,	4.1778950556E+04
2.0116942982E+06,	4.1125271023E+04
2.0177491702E+06,	4.0848573482E+04
2.0219501845E+06,	4.0357357945E+04
2.0289160288E+06,	4.0274416249E+04
2.0321586450E+06,	3.9730033272E+04
2.0345669131E+06,	3.9147439285E+04
2.0310861726E+06,	3.8667833707E+04
2.0309120746E+06,	3.8049506748E+04
2.0313624797E+06,	3.7452972824E+04
2.0360158723E+06,	3.7164747566E+04
2.0402258136E+06,	3.6838661251E+04
2.0483854881E+06,	3.7190821326E+04
2.0583268338E+06,	3.7964542044E+04
2.0676771841E+06,	3.8561100911E+04
2.0746632100E+06,	3.8642962274E+04
2.0756552775E+06,	3.8107722933E+04
2.0772316347E+06,	3.7607773143E+04
2.0799118452E+06,	3.7185736000E+04
2.0792835770E+06,	3.6685164282E+04
2.0792448760E+06,	3.6192744329E+04
2.0824792066E+06,	3.5859506352E+04
2.0875445416E+06,	3.5751387459E+04
2.0805461179E+06,	3.5977302028E+04
2.0779818759E+06,	3.5611414352E+04
2.0759080900E+06,	3.5224552510E+04
2.0737237877E+06,	3.4855473059E+04
2.0709940524E+06,	3.4535831416E+04
2.0685089072E+06,	3.4207590815E+04
2.0676276107E+06,	3.3809392451E+04
2.0674774506E+06,	3.3409604655E+04
2.0582431458E+06,	3.4285797194E+04
2.0573651441E+06,	3.3900787931E+04
2.0524676380E+06,	3.3869298280E+04
2.0436351218E+06,	3.4631842567E+04
2.0404078951E+06,	3.4396612723E+04
2.0364544171E+06,	3.4245498454E+04
2.0355764561E+06,	3.3882596185E+04
2.0391332254E+06,	3.3704482014E+04
2.0405421379E+06,	3.3373748627E+04
2.0407827469E+06,	3.3021453930E+04
2.0415601246E+06,	3.2684915893E+04
2.0412081748E+06,	3.2348117636E+04
2.0405832343E+06,	3.2022431960E+04
2.0438874440E+06,	3.1869077002E+04
2.0470305396E+06,	3.1704957929E+04
