-0.00469236	0.0844918
-0.000417	0.083804
0.00103931	0.0832158
0.00165962	0.0830357
0.00532733	0.083056
0.0060886	0.0829655
0.00503983	0.0829277
0.00386367	0.083004
0.00404657	0.0830469
0.00150774	0.0831157
0.00096396	0.0831689
-0.000183616	0.0832172
-0.00102041	0.0832232
-0.000527644	0.0832654
0.000490141	0.083238
0.000753466	0.0832861
0.00132846	0.0833227
0.00137607	0.0833336
0.0017625	0.0833557
0.00170646	0.0833907
0.00189927	0.0833366
0.00150701	0.0833415
0.00154462	0.08347
0.00197859	0.083625
0.00204161	0.0838098
0.00154101	0.0839417
0.00135548	0.0840785
0.00112404	0.0841837
0.00104378	0.084277
0.000917466	0.0843172
0.000986605	0.0843813
0.00135917	0.0844604
0.00135195	0.0844897
0.00114264	0.0844438
0.000756965	0.0843801
0.00074062	0.0843577
0.000613193	0.0843282
0.000686852	0.0843299
0.000509496	0.0843334
0.000538556	0.0843609
0.000783476	0.08444
0.000844151	0.0844655
0.000472105	0.0844641
0.000461096	0.0844877
0.000582911	0.0845204
0.000341563	0.0845306
0.000636971	0.0845658
0.000945812	0.0845773
0.00090361	0.0845923
0.000870678	0.0845906
0.00104008	0.0845525
0.00118144	0.084531
0.00120068	0.0845061
0.00135925	0.0844795
0.0015101	0.0844652
0.00153208	0.084453
0.00171352	0.0844242
0.00176047	0.0843857
0.00171062	0.0843363
0.00123586	0.084299
0.000911911	0.0842825
0.000903048	0.0842877
0.000779556	0.0842929
0.000884006	0.0842901
0.000786818	0.0842691
0.000794681	0.0842421
0.000909417	0.084202
0.000831811	0.0841734
0.00091473	0.0841476
0.000920895	0.0841397
0.00084328	0.0841144
0.000830964	0.0840962
0.000913463	0.0840835
0.000788476	0.0840733
0.00086135	0.0840674
0.00100509	0.0840633
0.00101338	0.0840594
0.00112848	0.0840604
0.00116582	0.084083
0.00141432	0.0841006
0.00122035	0.0841098
0.00131246	0.0841122
0.00127123	0.0841243
0.00115576	0.0841493
0.000988357	0.0841742
0.00101196	0.0842184
0.000935297	0.0842841
0.000925013	0.0843517
0.000925279	0.0843926
0.00097832	0.0844124
0.000925807	0.0844396
0.000681854	0.0844464
0.000761704	0.0844425
0.000616693	0.0844222
0.000374421	0.084411
0.000359995	0.0843898
0.000490685	0.0843422
0.000251935	0.0842933
0.000191199	0.0842649
1.88169e-05	0.0842418
