0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
0.998853	1.31561e-06
