-8.05192,     4.82902
-7.9507,      5.3841
-7.90393,     5.64255
-7.80422,     6.20446
-7.74134,     6.53705
-7.72689,     6.58784
-7.72939,     6.58068
-7.72005,     6.63213
-7.79246,     6.21243
-7.73368,     6.55875
-7.71009,     6.67789
-7.69593,     6.73124
-7.71644,     6.60956
-7.65855,     6.95375
-7.70568,     6.69907
-7.70761,     6.70093
-7.65388,     6.98099
-7.6027,     7.26157
-7.64644,     7.05085
-7.64061,     7.08676
-7.70546,     6.74676
-7.74917,     6.46392
-7.71911,     6.62531
-7.65819,     6.95801
-7.56511,     7.46694
-7.55833,     7.51792
-7.5656,     7.46671
-7.42805,     8.24554
-7.44998,      8.1086
-7.41738,     8.26981
-7.46392,     8.03469
-7.42002,      8.2754
-7.44989,     8.06666
-7.49937,      7.8066
-7.45582,     8.04589
-7.45131,     8.08465
-7.53089,     7.67815
-7.55972,     7.52603
-7.54848,     7.58747
-7.58025,     7.41002
-7.56203,     7.52074
-7.49077,     7.89739
-7.47907,     7.96455
-7.52073,     7.75768
-7.4699,     8.03083
-7.42115,     8.30499
-7.42995,     8.27954
-7.41937,     8.32454
-7.43875,     8.22081
-7.47008,     8.05186
-7.52637,     7.72047
-7.56304,     7.52461
-7.51672,     7.78426
-7.44424,     8.14126
-7.47014,     8.02487
-7.51818,     7.76102
-7.44942,     8.11927
-7.45834,     8.08099
-7.45939,     8.06323
-7.47285,     8.00469
-7.50224,     7.86169
-7.48545,     7.95417
-7.45893,     8.05695
-7.48925,     7.88068
-7.56301,     7.46205
-7.60129,     7.27725
-7.56123,     7.50305
-7.53492,     7.62291
-7.52649,     7.67364
-7.63904,     7.06448
-7.58836,     7.34132
-7.65924,     6.96419
-7.59021,      7.3377
-7.57753,     7.41954
-7.63373,     7.11678
-7.58675,     7.36741
-7.56185,     7.52675
-7.58235,     7.42865
-7.65844,     7.00955
-7.63695,     7.08328
-7.66631,     6.93451
-7.63223,     7.11848
-7.61044,     7.24027
-7.61344,     7.21659
-7.58023,     7.41868
-7.56926,     7.43107
-7.61768,     7.16558
-7.56272,     7.51705
-7.59637,     7.33631
-7.57701,     7.44228
-7.60595,     7.26668
-7.55504,     7.52409
-7.6218,     7.19915
-7.55788,     7.56332
-7.47439,     8.05366
-7.56712,     7.49384
-7.58294,     7.38778
-7.44881,     8.11708
-7.52016,     7.71251
-7.48484,     7.90261
-8.10049,     4.53487
-8.0547,     4.77194
-7.98779,     5.14751
-7.8998,     5.63643
-7.9101,      5.5737
-7.87924,      5.7532
-7.92281,     5.53261
-7.84964,     5.99494
-7.74494,     6.57411
-7.76212,     6.46103
-7.76263,     6.44996
-7.68348,     6.86997
-7.75307,     6.48129
