0 9.94368 17.7739
1 11.8038 13.2707
2 3.30674 16.1545
3 -24.2303 15.4652
4 31.2232 14.3377
5 18.5092 13.5322
6 -21.998 11.6968
7 10.3708 15.8889
8 -6.02863 16.0594
9 -0.840159 15.4299
10 23.6577 18.0339
11 30.3019 11.1738
12 -7.09509 15.1303
13 22.9934 16.7374
14 27.7659 14.2303
15 24.4637 15.9813
16 23.0512 12.8725
17 12.9361 15.4342
18 22.9519 15.187
19 12.3416 16.8808
20 2.39592 16.3385
21 24.5502 18.2957
22 34.3821 14.2393
23 -6.36173 17.2097
24 24.067 12.5178
25 28.2375 13.4661
26 8.77954 13.494
27 5.94454 14.4406
28 19.7907 11.5325
29 13.7078 17.2169
30 8.31893 14.4448
31 12.2042 16.6181
32 -2.46395 15.718
33 20.1316 13.9479
34 23.2493 14.0072
35 6.18767 14.8478
36 12.9157 15.5685
37 2.93766 13.1098
38 17.2703 18.4216
39 25.2711 14.7149
40 -9.71132 13.5173
41 23.8191 17.8107
42 36.0491 15.2616
43 8.51473 17.3402
44 -8.62223 16.5393
45 20.7705 14.2615
46 2.39038 19.3258
47 -15.0184 19.1838
48 26.7871 11.0546
49 2.6569 14.3867
50 -4.12129 15.8009
51 -0.42599 11.8137
52 6.36333 15.235
53 34.9282 14.6994
54 -18.2833 17.3768
55 9.7993 10.8862
56 14.0624 15.2037
57 20.6654 13.2632
58 -0.983383 13.1237
59 -16.77 14.3348
60 -3.06948 14.65
61 -6.70973 17.283
62 3.99358 14.4863
63 26.0147 18.9072
64 26.877 13.5265
65 2.60761 16.4079
66 -22.5632 14.3752
67 -3.28346 15.1826
68 7.80888 17.6551
69 -0.487433 13.7029
70 18.4834 18.3668
71 -5.15579 15.0302
72 11.7576 18.2821
73 -0.503766 14.6813
74 29.7891 10.1194
75 12.8708 14.1597
76 -34.4155 16.6447
77 -13.2838 13.2834
78 29.6008 12.8851
79 28.5383 14.3971
80 7.58357 14.3165
81 21.0204 17.8765
82 6.99334 15.9209
83 12.864 15.0202
84 7.73921 17.35
85 -12.4364 13.9056
86 -10.9232 17.7648
87 -2.10143 14.7137
88 -17.3253 12.8837
89 13.6415 14.2856
90 -13.2972 14.4125
91 7.28153 12.7156
92 16.7987 15.5166
93 -0.751021 16.0527
94 21.9405 19.9376
95 1.36135 16.0533
96 9.05858 14.9953
97 -12.1711 13.1022
98 14.2941 16.5948
99 5.85771 13.5125
100 -13.284 18.8183
101 -4.44766 12.9504
102 3.70885 14.6834
103 6.03572 16.216
104 19.2897 13.06
105 17.3008 12.4042
106 8.27934 14.7391
107 13.6124 16.7717
108 14.3407 13.847
109 13.8238 14.4986
110 11.9175 15.7285
111 18.508 16.2724
112 -0.410826 10.4583
113 24.7939 16.408
114 -3.55901 16.796
115 9.88875 10.7531
116 34.2361 14.6683
117 3.56082 18.3611
118 37.0494 17.5529
119 11.7484 14.0771
120 18.1269 10.3192
121 20.9728 19.031
122 -9.333 16.0487
123 23.2226 14.6187
124 -13.123 14.4848
125 26.9731 15.3437
126 -0.856943 15.5613
127 4.07021 13.6118
128 17.12 8.94687
129 -4.15632 15.8729
130 -7.88362 15.2809
131 -6.19381 12.5192
132 15.1502 13.8163
133 11.2792 16.471
134 -20.7125 15.9393
135 49.3625 11.8896
136 10.9249 16.7622
137 31.8677 13.451
138 -4.73185 16.5265
139 16.5895 17.7827
140 35.7836 15.721
141 9.23011 13.283
142 28.2775 13.984
143 3.77189 16.0873
144 -4.47979 18.9451
145 10.125 14.5131
146 36.3647 10.2073
147 24.9553 16.7157
148 -9.65788 11.855
149 13.7262 13.7948
150 7.16854 15.3221
151 20.0192 16.4437
152 22.4247 15.0741
153 12.2276 13.7987
154 19.8168 13.7635
155 20.4785 14.4429
156 0.665896 14.6956
157 45.4916 14.0917
158 6.68971 17.0201
159 -0.0436093 15.899
160 5.15073 13.5129
161 19.9477 16.614
162 15.9143 14.6658
163 14.8708 13.2451
164 16.0778 11.0579
165 16.8476 17.8558
166 4.86734 13.6608
167 11.4008 17.9825
168 14.0759 13.0057
169 14.6068 15.6961
170 -3.04928 11.5673
171 -0.142102 19.8385
172 -10.2177 17.0979
173 -8.68782 12.381
174 17.2136 17.3645
175 -7.31696 12.5354
176 20.1285 10.543
177 24.9114 16.3723
178 3.5654 13.8933
179 -8.07993 15.229
180 7.13093 12.2125
181 -9.54448 13.5021
182 19.85 12.2795
183 15.6998 20.2626
184 3.93133 12.5923
185 16.6131 12.2034
186 26.901 20.7961
187 24.2836 13.6759
188 7.22935 14.8892
189 22.7251 13.6803
190 6.63656 18.4005
191 8.53592 14.1774
192 6.40748 15.8267
193 23.5843 15.0007
194 -0.428216 15.7362
195 19.1842 11.6439
196 -12.0987 16.0408
197 19.8249 12.8894
198 25.207 14.4836
199 18.6078 16.1145
200 -11.9271 15.4181
201 -29.1144 15.4354
202 0.526634 13.1251
203 25.0012 16.3527
204 -10.9315 14.304
205 10.4861 15.9341
206 -0.452059 13.9858
207 30.7589 19.3096
208 -13.4353 10.8438
209 13.8576 22.9977
210 14.9162 13.4329
211 12.7823 18.838
212 17.536 16.8963
213 24.6678 17.9097
214 28.8298 17.496
215 -18.21 12.016
216 3.29813 16.196
217 44.0172 13.2791
218 1.35522 11.7988
219 23.9952 12.6537
220 -13.4787 16.839
221 -14.5765 16.2769
222 9.81419 15.9298
223 -13.7559 18.0935
224 21.5733 16.0605
225 -13.964 17.0143
226 32.5448 11.7049
227 18.5039 12.9038
228 13.4389 13.0832
229 38.5242 14.4326
230 20.4526 13.3592
231 25.2458 18.5189
232 15.0185 16.4067
233 11.814 10.8179
234 18.7481 15.4657
235 -15.1791 16.8331
236 -10.9183 13.8229
237 22.3816 10.2668
238 20.6662 13.0867
239 3.6662 12.2512
240 31.0957 15.8021
241 11.9717 12.0169
242 45.1294 13.4079
243 26.3037 12.9457
244 4.98276 13.8317
245 1.0996 15.3967
246 21.5156 16.9087
247 -8.48892 13.1444
248 4.30657 15.2496
249 1.27299 17.1012
250 29.7919 16.3404
251 12.4598 20.0116
252 -1.644 16.9405
253 -3.16177 15.1199
254 3.5752 21.4914
255 -37.4906 17.8383
256 1.66059 20.3575
257 12.5424 16.5214
258 29.424 16.7386
259 2.44761 16.1801
260 20.7895 14.5693
